feature_id	feature_title	feature_lexeme	feature_description	collected	compiled	updated_day	updated_month	updated_year	domain	settlement	value	stimuli	answer	answer_unified	answer_lexibank
285	Basic lexicon item ‘green’		The map shows the distribution of lexical cognate sets of the concept ‘green’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	šildɨ / šili / šilid / šʲildɨ / šilʲdɨ / šʲilʲdɨ / šilʲdɨ	Трава зелёная.	šilid	šilid	š i l i d
285	Basic lexicon item ‘green’		The map shows the distribution of lexical cognate sets of the concept ‘green’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	šildɨ / šili / šilid / šʲildɨ / šilʲdɨ / šʲilʲdɨ / šilʲdɨ	Трава зелёная.	šilʲdɨ	šilʲdɨ	š i lʲ d ɨ
285	Basic lexicon item ‘green’		The map shows the distribution of lexical cognate sets of the concept ‘green’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	šildɨ / šili / šilid / šʲildɨ / šilʲdɨ / šʲilʲdɨ / šilʲdɨ	Трава зелёная.	šilʲdɨ	šilʲdɨ	š i lʲ d ɨ
285	Basic lexicon item ‘green’		The map shows the distribution of lexical cognate sets of the concept ‘green’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	šildɨ / šili / šilid / šʲildɨ / šilʲdɨ / šʲilʲdɨ / šilʲdɨ	Трава зелёная.	šildɨ	šildɨ	š i l d ɨ
285	Basic lexicon item ‘green’		The map shows the distribution of lexical cognate sets of the concept ‘green’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	šildɨ / šili / šilid / šʲildɨ / šilʲdɨ / šʲilʲdɨ / šilʲdɨ	Трава зелёная.	šildɨ	šildɨ	š i l d ɨ
285	Basic lexicon item ‘green’		The map shows the distribution of lexical cognate sets of the concept ‘green’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	šildɨ / šili / šilid / šʲildɨ / šilʲdɨ / šʲilʲdɨ / šilʲdɨ	Трава зелёная.	šʲilʲdɨ	šʲilʲdɨ	šʲ i lʲ d ɨ
285	Basic lexicon item ‘green’		The map shows the distribution of lexical cognate sets of the concept ‘green’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	šildɨ / šili / šilid / šʲildɨ / šilʲdɨ / šʲilʲdɨ / šilʲdɨ	Трава зелёная.	šildɨ	šildɨ	š i l d ɨ
285	Basic lexicon item ‘green’		The map shows the distribution of lexical cognate sets of the concept ‘green’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	šildɨ / šili / šilid / šʲildɨ / šilʲdɨ / šʲilʲdɨ / šilʲdɨ	Трава зелёная.	šildɨ	šildɨ	š i l d ɨ
286	Basic lexicon item ‘grind (flour)’		The map shows the distribution of lexical cognate sets of the concept ‘grind (flour)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	wuruˤχur / würüˁχuˤra / wuˤruˤχuˤri / würüˁχʷaˤr ʔa / wuˤruˤχuˤne wiʔi / wuˤruˤχaˤra / wuˤruˤχaˤr / wɨˤrɨˤχɨˤra	1. Чтобы сделать муку, надо перемолоть зерно. 2. На мельнице мелят муку.	wuˤruˤχaˤr	wuˤruˤχaˤr	w uˤ r uˤ χ aˤ r
286	Basic lexicon item ‘grind (flour)’		The map shows the distribution of lexical cognate sets of the concept ‘grind (flour)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	wuruˤχur / würüˁχuˤra / wuˤruˤχuˤri / würüˁχʷaˤr ʔa / wuˤruˤχuˤne wiʔi / wuˤruˤχaˤra / wuˤruˤχaˤr / wɨˤrɨˤχɨˤra	1. Чтобы сделать муку, надо перемолоть зерно. 2. На мельнице мелят муку.	würüˁχʷaˤr ʔa	würüˤχʷaˤr ʔa	w ü r üˤ χʷ aˤ r  ʔ a
286	Basic lexicon item ‘grind (flour)’		The map shows the distribution of lexical cognate sets of the concept ‘grind (flour)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	wuruˤχur / würüˁχuˤra / wuˤruˤχuˤri / würüˁχʷaˤr ʔa / wuˤruˤχuˤne wiʔi / wuˤruˤχaˤra / wuˤruˤχaˤr / wɨˤrɨˤχɨˤra	1. Чтобы сделать муку, надо перемолоть зерно. 2. На мельнице мелят муку.	wuˤruˤχuˤri	wuˤruˤχuˤri	w uˤ r uˤ χ uˤ r i
286	Basic lexicon item ‘grind (flour)’		The map shows the distribution of lexical cognate sets of the concept ‘grind (flour)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	wuruˤχur / würüˁχuˤra / wuˤruˤχuˤri / würüˁχʷaˤr ʔa / wuˤruˤχuˤne wiʔi / wuˤruˤχaˤra / wuˤruˤχaˤr / wɨˤrɨˤχɨˤra	1. Чтобы сделать муку, надо перемолоть зерно. 2. На мельнице мелят муку.	wuˤruˤχaˤra	wuˤruˤχaˤra	w uˤ r uˤ χ aˤ r a
286	Basic lexicon item ‘grind (flour)’		The map shows the distribution of lexical cognate sets of the concept ‘grind (flour)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	wuruˤχur / würüˁχuˤra / wuˤruˤχuˤri / würüˁχʷaˤr ʔa / wuˤruˤχuˤne wiʔi / wuˤruˤχaˤra / wuˤruˤχaˤr / wɨˤrɨˤχɨˤra	1. Чтобы сделать муку, надо перемолоть зерно. 2. На мельнице мелят муку.	wuˤruˤχuˤne wiʔi	wuˤruˤχuˤne wiʔi	w uˤ r uˤ χ uˤ n e  w i ʔ i
286	Basic lexicon item ‘grind (flour)’		The map shows the distribution of lexical cognate sets of the concept ‘grind (flour)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	wuruˤχur / würüˁχuˤra / wuˤruˤχuˤri / würüˁχʷaˤr ʔa / wuˤruˤχuˤne wiʔi / wuˤruˤχaˤra / wuˤruˤχaˤr / wɨˤrɨˤχɨˤra	1. Чтобы сделать муку, надо перемолоть зерно. 2. На мельнице мелят муку.	wuruˤχuˤri	wuruˤχuˤri	w u r uˤ χ uˤ r i
286	Basic lexicon item ‘grind (flour)’		The map shows the distribution of lexical cognate sets of the concept ‘grind (flour)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	wuruˤχur / würüˁχuˤra / wuˤruˤχuˤri / würüˁχʷaˤr ʔa / wuˤruˤχuˤne wiʔi / wuˤruˤχaˤra / wuˤruˤχaˤr / wɨˤrɨˤχɨˤra	1. Чтобы сделать муку, надо перемолоть зерно. 2. На мельнице мелят муку.	wɨˤrɨˤχɨˤra	wɨˤrɨˤχɨˤra	w ɨˤ r ɨˤ χ ɨˤ r a
286	Basic lexicon item ‘grind (flour)’		The map shows the distribution of lexical cognate sets of the concept ‘grind (flour)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	wuruˤχur / würüˁχuˤra / wuˤruˤχuˤri / würüˁχʷaˤr ʔa / wuˤruˤχuˤne wiʔi / wuˤruˤχaˤra / wuˤruˤχaˤr / wɨˤrɨˤχɨˤra	1. Чтобы сделать муку, надо перемолоть зерно. 2. На мельнице мелят муку.	wuruˤχur	wuruˤχur	w u r uˤ χ u r
286	Basic lexicon item ‘grind (flour)’		The map shows the distribution of lexical cognate sets of the concept ‘grind (flour)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	wuruˤχur / würüˁχuˤra / wuˤruˤχuˤri / würüˁχʷaˤr ʔa / wuˤruˤχuˤne wiʔi / wuˤruˤχaˤra / wuˤruˤχaˤr / wɨˤrɨˤχɨˤra	1. Чтобы сделать муку, надо перемолоть зерно. 2. На мельнице мелят муку.	würüˁχuˤra	würüˤχuˤra	w ü r üˤ χ uˤ r a
286	Basic lexicon item ‘grind (flour)’		The map shows the distribution of lexical cognate sets of the concept ‘grind (flour)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	wuruˤχur / würüˁχuˤra / wuˤruˤχuˤri / würüˁχʷaˤr ʔa / wuˤruˤχuˤne wiʔi / wuˤruˤχaˤra / wuˤruˤχaˤr / wɨˤrɨˤχɨˤra	1. Чтобы сделать муку, надо перемолоть зерно. 2. На мельнице мелят муку.	wuˤruˤχuˤri	wuˤruˤχuˤri	w uˤ r uˤ χ uˤ r i
286	Basic lexicon item ‘grind (flour)’		The map shows the distribution of lexical cognate sets of the concept ‘grind (flour)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	wuruˤχur / würüˁχuˤra / wuˤruˤχuˤri / würüˁχʷaˤr ʔa / wuˤruˤχuˤne wiʔi / wuˤruˤχaˤra / wuˤruˤχaˤr / wɨˤrɨˤχɨˤra	1. Чтобы сделать муку, надо перемолоть зерно. 2. На мельнице мелят муку.	wuruˤχur	wuruˤχur	w u r uˤ χ u r
286	Basic lexicon item ‘grind (flour)’		The map shows the distribution of lexical cognate sets of the concept ‘grind (flour)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	wuruˤχur / würüˁχuˤra / wuˤruˤχuˤri / würüˁχʷaˤr ʔa / wuˤruˤχuˤne wiʔi / wuˤruˤχaˤra / wuˤruˤχaˤr / wɨˤrɨˤχɨˤra	1. Чтобы сделать муку, надо перемолоть зерно. 2. На мельнице мелят муку.	wuruˤχur	wuruˤχur	w u r uˤ χ u r
287	Basic lexicon item ‘hair (mass)’		The map shows the distribution of lexical cognate sets of the concept ‘hair (mass)’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	č'arbɨr / č'erbɨr / č'er / č'ar	1. Он дернул его за волосы. 2. У меня волосы лучше растут, чем у него. 3. На голове растут волосы, на лице усы и борода.	č'arbɨr	čʼarbɨr	čʼ a r b ɨ r
287	Basic lexicon item ‘hair (mass)’		The map shows the distribution of lexical cognate sets of the concept ‘hair (mass)’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	č'arbɨr / č'erbɨr / č'er / č'ar	1. Он дернул его за волосы. 2. У меня волосы лучше растут, чем у него. 3. На голове растут волосы, на лице усы и борода.	č'er	čʼer	čʼ e r
287	Basic lexicon item ‘hair (mass)’		The map shows the distribution of lexical cognate sets of the concept ‘hair (mass)’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	č'arbɨr / č'erbɨr / č'er / č'ar	1. Он дернул его за волосы. 2. У меня волосы лучше растут, чем у него. 3. На голове растут волосы, на лице усы и борода.	č'erbɨr	čʼerbɨr	čʼ e r b ɨ r
287	Basic lexicon item ‘hair (mass)’		The map shows the distribution of lexical cognate sets of the concept ‘hair (mass)’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	č'arbɨr / č'erbɨr / č'er / č'ar	1. Он дернул его за волосы. 2. У меня волосы лучше растут, чем у него. 3. На голове растут волосы, на лице усы и борода.	č'arbɨr	čʼarbɨr	čʼ a r b ɨ r
287	Basic lexicon item ‘hair (mass)’		The map shows the distribution of lexical cognate sets of the concept ‘hair (mass)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	č'arbɨr / č'erbɨr / č'er / č'ar	1. Он дернул его за волосы. 2. У меня волосы лучше растут, чем у него. 3. На голове растут волосы, на лице усы и борода.	č'ar	čʼar	čʼ a r
287	Basic lexicon item ‘hair (mass)’		The map shows the distribution of lexical cognate sets of the concept ‘hair (mass)’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	č'arbɨr / č'erbɨr / č'er / č'ar	1. Он дернул его за волосы. 2. У меня волосы лучше растут, чем у него. 3. На голове растут волосы, на лице усы и борода.	č'ar	čʼar	čʼ a r
287	Basic lexicon item ‘hair (mass)’		The map shows the distribution of lexical cognate sets of the concept ‘hair (mass)’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	č'arbɨr / č'erbɨr / č'er / č'ar	1. Он дернул его за волосы. 2. У меня волосы лучше растут, чем у него. 3. На голове растут волосы, на лице усы и борода.	č'arbɨr	čʼarbɨr	čʼ a r b ɨ r
287	Basic lexicon item ‘hair (mass)’		The map shows the distribution of lexical cognate sets of the concept ‘hair (mass)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	č'arbɨr / č'erbɨr / č'er / č'ar	1. Он дернул его за волосы. 2. У меня волосы лучше растут, чем у него. 3. На голове растут волосы, на лице усы и борода.	č'arbɨr	čʼarbɨr	čʼ a r b ɨ r
287	Basic lexicon item ‘hair (mass)’		The map shows the distribution of lexical cognate sets of the concept ‘hair (mass)’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	č'arbɨr / č'erbɨr / č'er / č'ar	1. Он дернул его за волосы. 2. У меня волосы лучше растут, чем у него. 3. На голове растут волосы, на лице усы и борода.	č'erbɨr	čʼerbɨr	čʼ e r b ɨ r
287	Basic lexicon item ‘hair (mass)’		The map shows the distribution of lexical cognate sets of the concept ‘hair (mass)’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	č'arbɨr / č'erbɨr / č'er / č'ar	1. Он дернул его за волосы. 2. У меня волосы лучше растут, чем у него. 3. На голове растут волосы, на лице усы и борода.	č'arbɨr	čʼarbɨr	čʼ a r b ɨ r
287	Basic lexicon item ‘hair (mass)’		The map shows the distribution of lexical cognate sets of the concept ‘hair (mass)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	č'arbɨr / č'erbɨr / č'er / č'ar	1. Он дернул его за волосы. 2. У меня волосы лучше растут, чем у него. 3. На голове растут волосы, на лице усы и борода.	č'arbɨr	čʼarbɨr	čʼ a r b ɨ r
287	Basic lexicon item ‘hair (mass)’		The map shows the distribution of lexical cognate sets of the concept ‘hair (mass)’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	č'arbɨr / č'erbɨr / č'er / č'ar	1. Он дернул его за волосы. 2. У меня волосы лучше растут, чем у него. 3. На голове растут волосы, на лице усы и борода.	č'arbɨr	čʼarbɨr	čʼ a r b ɨ r
288	Basic lexicon item ‘hand’		The map shows the distribution of lexical cognate sets of the concept ‘hand’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	χɨl	1. У человека на руке пальцы. 2. Дай мне руку.	χɨl	χɨl	χ ɨ l
